         CN num,      gen-CN num,      surface CN,           CN-Ni,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
rms CN of NN Ni,          strain,      chemSROP22,        gCN-Pt-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,      chemSROP22,        gCN-Pt-X,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,        gCN-Pt-X,      chemSROP22,  inverse strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,  inverse strain,      chemSROP22,        gCN-Pt-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,      chemSROP22,           CN-Pt,  exp neg strain,  0.2193,  0.2166,  0.0000,  0.1046, -0.9766,  0.0000,  0.1030, -0.9594
rms CN of NN Ni,           CN-Pt,      chemSROP22,  exp neg strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0046, -0.3977
rms CN of NN Ni,  exp neg strain,      chemSROP22,           CN-Pt,  0.2734,  0.2669,  0.0115,  0.0013, -0.3656,  0.0124,  0.0028, -0.3626
rms CN of NN Ni,      chemSROP22,           CN-Pt,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,           CN-Pt,      chemSROP22,          strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,          strain,      chemSROP22,           CN-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,      chemSROP22,           CN-Pt,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,           CN-Pt,      chemSROP22,  inverse strain,  0.2617,  0.2556,  0.0029,  0.0000, -0.4048,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,  inverse strain,      chemSROP22,           CN-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,      chemSROP22,  exp neg strain,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,  exp neg strain,      chemSROP22,          strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,          strain,      chemSROP22,  exp neg strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,      chemSROP22,  exp neg strain,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,  exp neg strain,      chemSROP22,  inverse strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,  inverse strain,      chemSROP22,  exp neg strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,      chemSROP22,          strain,  inverse strain,  0.2796,  0.2742,  0.0000,  0.9887, -1.2791,  0.0000,  0.9887, -1.2696
rms CN of NN Ni,          strain,      chemSROP22,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,  inverse strain,      chemSROP22,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2658,  0.2602,  0.0015,  0.0964, -0.3673,  0.0013,  0.0970, -0.3593
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2679,  0.2621,  0.0052,  0.0815, -0.3589,  0.0056,  0.0793, -0.3523
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2626,  0.2568,  0.0141,  0.0147, -0.3915,  0.0142,  0.0133, -0.3836
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2585,  0.2526,  0.0042,  0.0413, -0.4071,  0.0039,  0.0413, -0.3990
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2607,  0.2551,  0.0000,  0.0799, -0.3684,  0.0002,  0.0787, -0.3597
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2580,  0.2523,  0.0044,  0.0417, -0.4173,  0.0043,  0.0410, -0.4083
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,        gCN-Ni-X,  0.2726,  0.2673,  0.0091,  0.0062, -0.3316,  0.0087,  0.0077, -0.3226
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,        gCN-Ni-X,  0.2706,  0.2647,  0.0091,  0.0022, -0.3599,  0.0097,  0.0001, -0.3539
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,        gCN-Pt-X,  0.2589,  0.2531,  0.0022,  0.0330, -0.4045,  0.0020,  0.0330, -0.3964
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,        gCN-Pt-X,  0.2626,  0.2571,  0.0006,  0.0510, -0.3637,  0.0012,  0.0491, -0.3565
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2575,  0.2518,  0.0037,  0.0338, -0.4203,  0.0036,  0.0329, -0.4114
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,           CN-Pt,  0.2605,  0.2545,  0.0022,  0.0251, -0.4013,  0.0018,  0.0254, -0.3937
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,           CN-Pt,  0.2641,  0.2586,  0.0014,  0.0360, -0.3632,  0.0021,  0.0340, -0.3560
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2598,  0.2538,  0.0027,  0.0338, -0.4145,  0.0027,  0.0325, -0.4064
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,  exp neg strain,  0.2719,  0.2663,  0.0075,  0.0425, -0.3471,  0.0069,  0.0491, -0.3406
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,  exp neg strain,  0.2706,  0.2646,  0.0087,  0.0169, -0.3603,  0.0091,  0.0126, -0.3536
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2720,  0.2659,  0.0090,  0.0315, -0.3642,  0.0101,  0.0285, -0.3605
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,          strain,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2752,  0.2700,  0.0000,  0.0508, -0.3152,  0.0000,  0.0511, -0.3055
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Ni-Pt,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Ni-Ni,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2752,  0.2700,  0.0000,  0.0508, -0.3152,  0.0000,  0.0511, -0.3055
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2207,  0.2174,  0.0118,  0.0757, -0.5936,  0.0116,  0.0733, -0.5789
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2581,  0.2524,  0.0078,  0.0536, -0.3945,  0.0079,  0.0526, -0.3862
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2554,  0.2496,  0.0040,  0.0903, -0.4214,  0.0040,  0.0905, -0.4128
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,        gCN-Ni-X,  0.2657,  0.2601,  0.0000,  0.0637, -0.3615,  0.0000,  0.0642, -0.3536
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,        gCN-Ni-X,  0.2626,  0.2568,  0.0142,  0.0073, -0.3912,  0.0143,  0.0064, -0.3833
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2688,  0.2633,  0.0027,  0.0775, -0.3492,  0.0031,  0.0741, -0.3420
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,        gCN-Pt-X,  0.2309,  0.2273,  0.0087,  0.0506, -0.5434,  0.0087,  0.0487, -0.5286
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,        gCN-Pt-X,  0.2596,  0.2539,  0.0087,  0.0318, -0.3913,  0.0089,  0.0309, -0.3833
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2559,  0.2502,  0.0033,  0.0735, -0.4204,  0.0033,  0.0734, -0.4119
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,           CN-Pt,  0.2334,  0.2294,  0.0082,  0.0406, -0.5442,  0.0081,  0.0393, -0.5302
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,           CN-Pt,  0.2603,  0.2546,  0.0096,  0.0214, -0.3916,  0.0099,  0.0205, -0.3837
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2580,  0.2521,  0.0024,  0.0760, -0.4147,  0.0024,  0.0752, -0.4071
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,  exp neg strain,  0.2566,  0.2511,  0.0041,  0.2083, -0.4799,  0.0041,  0.2064, -0.4702
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,  exp neg strain,  0.2629,  0.2571,  0.0145,  0.0095, -0.3906,  0.0146,  0.0082, -0.3828
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2684,  0.2624,  0.0055,  0.0980, -0.3627,  0.0066,  0.0948, -0.3592
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3298,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,          strain,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2695,  0.2641,  0.0000,  0.1208, -0.3353,  0.0000,  0.1232, -0.3264
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Ni,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Ni,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2695,  0.2641,  0.0000,  0.1208, -0.3353,  0.0000,  0.1233, -0.3265
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,        gCN-Ni-X,  0.2551,  0.2491,  0.0000,  0.0355, -0.4128,  0.0000,  0.0352, -0.4046
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,        gCN-Ni-X,  0.2580,  0.2524,  0.0045,  0.0198, -0.4159,  0.0044,  0.0196, -0.4068
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2607,  0.2551,  0.0000,  0.0799, -0.3684,  0.0000,  0.0795, -0.3589
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,        gCN-Pt-X,  0.1834,  0.1839,  0.0332,  0.0165, -0.8201,  0.0332,  0.0161, -0.8033
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,        gCN-Pt-X,  0.2536,  0.2478,  0.0034,  0.0371, -0.4223,  0.0034,  0.0366, -0.4138
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2537,  0.2478,  0.0026,  0.0507, -0.4208,  0.0026,  0.0501, -0.4126
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,           CN-Pt,  0.1822,  0.1831,  0.0342,  0.0141, -0.8532,  0.0341,  0.0137, -0.8344
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,           CN-Pt,  0.2545,  0.2486,  0.0035,  0.0269, -0.4218,  0.0035,  0.0264, -0.4133
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2553,  0.2493,  0.0018,  0.0538, -0.4151,  0.0019,  0.0526, -0.4075
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,  exp neg strain,  0.1746,  0.1762,  0.0381,  0.1674, -1.1504,  0.0378,  0.1632, -1.1231
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,  exp neg strain,  0.2588,  0.2530,  0.0042,  0.0666, -0.4159,  0.0042,  0.0669, -0.4073
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2607,  0.2551,  0.0000,  0.0799, -0.3684,  0.0000,  0.0795, -0.3589
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,          strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,          strain,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2607,  0.2551,  0.0000,  0.0799, -0.3684,  0.0000,  0.0795, -0.3589
rms CN of NN Ni,       gCN-Ni-Ni,       gCN-Pt-Pt,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Ni,  inverse strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2607,  0.2551,  0.0000,  0.0799, -0.3684,  0.0000,  0.0796, -0.3589
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Ni-X,        gCN-Pt-X,  0.2563,  0.2505,  0.0000,  0.0256, -0.4072,  0.0000,  0.0254, -0.3988
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,        gCN-Pt-X,  0.2626,  0.2572,  0.0000,  0.0528, -0.3616,  0.0000,  0.0527, -0.3520
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,        gCN-Ni-X,  0.2574,  0.2518,  0.0037,  0.0163, -0.4196,  0.0037,  0.0159, -0.4106
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Ni-X,           CN-Pt,  0.2582,  0.2524,  0.0000,  0.0193, -0.4032,  0.0000,  0.0192, -0.3949
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,           CN-Pt,  0.2642,  0.2588,  0.0000,  0.0391, -0.3584,  0.0000,  0.0386, -0.3483
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,        gCN-Ni-X,  0.2598,  0.2539,  0.0028,  0.0162, -0.4137,  0.0028,  0.0155, -0.4055
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Ni-X,  exp neg strain,  0.2725,  0.2669,  0.0066,  0.0253, -0.3402,  0.0051,  0.0334, -0.3342
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,  exp neg strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,        gCN-Ni-X,  0.2722,  0.2660,  0.0095,  0.0139, -0.3641,  0.0106,  0.0126, -0.3605
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Ni-X,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,          strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,          strain,       gCN-Ni-Ni,        gCN-Ni-X,  0.2759,  0.2708,  0.0000,  0.0223, -0.3096,  0.0000,  0.0226, -0.2999
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Ni-X,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Ni,  inverse strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,        gCN-Ni-X,  0.2759,  0.2708,  0.0000,  0.0223, -0.3096,  0.0000,  0.0226, -0.2999
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Pt-X,           CN-Pt,  0.1602,  0.1615,  0.0335,  0.0143, -0.9353,  0.0334,  0.0140, -0.9190
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,           CN-Pt,  0.2549,  0.2490,  0.0029,  0.0235, -0.4215,  0.0029,  0.0230, -0.4131
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,        gCN-Pt-X,  0.2559,  0.2500,  0.0020,  0.0347, -0.4160,  0.0020,  0.0339, -0.4083
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Pt-X,  exp neg strain,  0.1386,  0.1409,  0.0343,  0.1819, -1.3526,  0.0341,  0.1786, -1.3288
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,  exp neg strain,  0.2583,  0.2525,  0.0036,  0.0492, -0.4183,  0.0036,  0.0491, -0.4097
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,        gCN-Pt-X,  0.2626,  0.2572,  0.0000,  0.0528, -0.3616,  0.0013,  0.0504, -0.3573
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Pt-X,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,          strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,          strain,       gCN-Ni-Ni,        gCN-Pt-X,  0.2626,  0.2572,  0.0000,  0.0528, -0.3616,  0.0000,  0.0526, -0.3520
rms CN of NN Ni,       gCN-Ni-Ni,        gCN-Pt-X,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Ni,  inverse strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,        gCN-Pt-X,  0.2626,  0.2572,  0.0000,  0.0528, -0.3616,  0.0000,  0.0527, -0.3520
rms CN of NN Ni,       gCN-Ni-Ni,           CN-Pt,  exp neg strain,  0.1405,  0.1428,  0.0353,  0.1619, -1.4767,  0.0347,  0.1586, -1.4471
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,  exp neg strain,  0.2606,  0.2545,  0.0027,  0.0497, -0.4124,  0.0027,  0.0485, -0.4046
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,           CN-Pt,  0.2642,  0.2587,  0.0006,  0.0383, -0.3608,  0.0021,  0.0358, -0.3573
rms CN of NN Ni,       gCN-Ni-Ni,           CN-Pt,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,          strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,          strain,       gCN-Ni-Ni,           CN-Pt,  0.2642,  0.2588,  0.0000,  0.0391, -0.3584,  0.0000,  0.0386, -0.3483
rms CN of NN Ni,       gCN-Ni-Ni,           CN-Pt,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Ni,  inverse strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,           CN-Pt,  0.2642,  0.2588,  0.0000,  0.0391, -0.3584,  0.0000,  0.0386, -0.3484
rms CN of NN Ni,       gCN-Ni-Ni,  exp neg strain,          strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,          strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,          strain,       gCN-Ni-Ni,  exp neg strain,  0.2745,  0.2690,  0.0000,  0.1015, -0.3245,  0.0000,  0.1042, -0.3155
rms CN of NN Ni,       gCN-Ni-Ni,  exp neg strain,  inverse strain,  0.2728,  0.2675,  0.0112,  0.0000, -0.3297,  0.0112,  0.0000, -0.3201
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Ni,  inverse strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,  exp neg strain,  0.2745,  0.2690,  0.0000,  0.1015, -0.3245,  0.0000,  0.1042, -0.3155
rms CN of NN Ni,       gCN-Ni-Ni,          strain,  inverse strain,  0.2728,  0.2675,  0.0112,  0.9911, -1.3209,  0.0112,  0.9912, -1.3113
rms CN of NN Ni,          strain,       gCN-Ni-Ni,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,  inverse strain,       gCN-Ni-Ni,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2221,  0.2182,  0.0081,  0.0732, -0.6032,  0.0081,  0.0707, -0.5901
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2575,  0.2515,  0.0068,  0.0322, -0.4155,  0.0066,  0.0322, -0.4073
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2571,  0.2513,  0.0035,  0.0607, -0.4201,  0.0035,  0.0594, -0.4116
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,        gCN-Ni-X,  0.2657,  0.2601,  0.0000,  0.0637, -0.3615,  0.0000,  0.0642, -0.3536
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,        gCN-Ni-X,  0.2627,  0.2568,  0.0140,  0.0058, -0.3923,  0.0140,  0.0056, -0.3845
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2658,  0.2602,  0.0000,  0.1026, -0.3668,  0.0000,  0.1024, -0.3589
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,        gCN-Pt-X,  0.2311,  0.2271,  0.0063,  0.0495, -0.5550,  0.0065,  0.0474, -0.5417
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,        gCN-Pt-X,  0.2581,  0.2523,  0.0056,  0.0259, -0.4112,  0.0055,  0.0258, -0.4029
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2574,  0.2516,  0.0030,  0.0478, -0.4192,  0.0030,  0.0464, -0.4108
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,           CN-Pt,  0.2335,  0.2291,  0.0061,  0.0398, -0.5557,  0.0062,  0.0383, -0.5434
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,           CN-Pt,  0.2593,  0.2533,  0.0067,  0.0181, -0.4094,  0.0065,  0.0183, -0.4016
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2591,  0.2531,  0.0021,  0.0538, -0.4148,  0.0022,  0.0516, -0.4072
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,  exp neg strain,  0.2562,  0.2505,  0.0038,  0.2012, -0.4874,  0.0040,  0.1969, -0.4782
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,  exp neg strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2658,  0.2602,  0.0000,  0.1026, -0.3668,  0.0009,  0.0986, -0.3619
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,          strain,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2658,  0.2602,  0.0000,  0.1026, -0.3668,  0.0000,  0.1024, -0.3589
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Ni,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Ni-Pt,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2658,  0.2602,  0.0000,  0.1026, -0.3668,  0.0000,  0.1025, -0.3589
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,        gCN-Ni-X,  0.2551,  0.2491,  0.0000,  0.0355, -0.4128,  0.0000,  0.0352, -0.4046
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,        gCN-Ni-X,  0.2588,  0.2530,  0.0042,  0.0152, -0.4157,  0.0042,  0.0152, -0.4071
