 Pt bond length,           CN-Pt,       gCN-Ni-Ni,  0.1566,  0.1583,  0.0000,  4.8223,  0.3875, -0.0280, -6.2299,  0.0000,  4.5754,  0.3848, -0.0287, -5.9533
      gCN-Ni-Ni,           CN-Pt,  Pt bond length,  0.1446,  0.1452,  0.3758,  5.0000, -0.7718, -0.0274, -4.2839,  0.3717,  5.0000, -0.8223, -0.0269, -4.1171
 Pt bond length,       gCN-Ni-Ni,  exp neg strain,  0.2705,  0.2644,  0.0000,  1.6824,  0.8681, -0.0480, -2.8625,  0.0001,  1.4467,  0.9466, -0.0554, -2.6939
 Pt bond length,  exp neg strain,       gCN-Ni-Ni,  0.2706,  0.2645,  0.0000,  1.3638,  0.0860, -0.4039, -2.3566,  0.0000,  1.2355,  0.0867, -0.4596, -2.2594
      gCN-Ni-Ni,  exp neg strain,  Pt bond length,  0.2700,  0.2638,  0.0970,  1.4048, -0.9292,  0.3639,  1.2647,  0.0964,  1.1866, -0.9607,  0.4010,  1.5453
 Pt bond length,       gCN-Ni-Ni,          strain,  0.2701,  0.2639,  0.9674,  4.4890, -4.4826, -0.0188, -7.4604,  0.9526,  4.9988, -4.5904, -0.0170, -7.9181
 Pt bond length,          strain,       gCN-Ni-Ni,  0.2701,  0.2640,  0.0254,  5.0000,  0.0864,  0.3714, -5.3815,  0.2578,  4.9996,  0.0867,  0.5235, -6.0096
      gCN-Ni-Ni,          strain,  Pt bond length,  0.2701,  0.2639,  0.0930,  1.0548, -0.6620,  0.0145,  0.4521,  0.0910,  1.0560, -0.7278, -0.0115,  0.6441
 Pt bond length,       gCN-Ni-Ni,  inverse strain,  0.2749,  0.2695,  0.0000,  4.5947, -0.0000, -0.0210, -4.9178,  0.0000,  4.4693, -0.0000, -0.0220, -4.7830
 Pt bond length,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2587,  0.2529,  0.0000,  0.0039,  0.2078, -1.2847, -0.4812,  0.0000,  0.0038,  0.2053, -1.3238, -0.4720
 Pt bond length,       gCN-Pt-Ni,       gCN-Ni-Pt,  0.2589,  0.2534,  0.0000,  0.3626,  0.0220, -0.3881, -0.8180,  0.0000,  0.6078,  0.0238, -0.2585, -1.0615
      gCN-Ni-Pt,       gCN-Pt-Ni,  Pt bond length,  0.2550,  0.2489,  0.0178,  0.3149, -0.5781, -0.4160,  0.8375,  0.0189,  0.4869, -0.6229, -0.2961,  0.7939
 Pt bond length,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.1835,  0.1812,  0.0000,  4.9897,  0.1660, -0.0585, -6.2257,  0.0000,  4.9879,  0.1642, -0.0586, -6.2131
 Pt bond length,       gCN-Pt-Pt,       gCN-Ni-Pt,  0.1836,  0.1813,  0.0000,  4.8645,  0.3100, -0.0299, -6.0655,  0.0000,  4.8308,  0.3105, -0.0299, -6.0217
      gCN-Ni-Pt,       gCN-Pt-Pt,  Pt bond length,  0.1703,  0.1676,  0.3059,  5.0000, -0.8793, -0.0299, -3.7878,  0.3046,  5.0000, -0.9001, -0.0296, -3.7164
 Pt bond length,       gCN-Ni-Pt,        gCN-Ni-X,  0.2737,  0.2679,  0.0000,  0.8453,  0.0496, -0.0035, -1.1900,  0.0000,  0.7047,  0.0440, -0.0210, -1.0432
 Pt bond length,        gCN-Ni-X,       gCN-Ni-Pt,  0.2737,  0.2679,  0.0000,  1.1762,  0.0066, -0.0377, -1.5201,  0.0000,  1.8393,  0.0173, -0.0223, -2.1774
      gCN-Ni-Pt,        gCN-Ni-X,  Pt bond length,  0.2689,  0.2624,  0.0175,  0.2812, -0.6566, -0.1046,  1.1944,  0.0235,  0.9610, -0.7040, -0.0320,  0.6528
 Pt bond length,       gCN-Ni-Pt,        gCN-Pt-X,  0.1532,  0.1519,  0.0000,  3.4537,  0.1793, -0.0745, -4.8756,  0.0000,  4.0360,  0.1772, -0.0643, -5.4449
 Pt bond length,        gCN-Pt-X,       gCN-Ni-Pt,  0.1528,  0.1514,  0.0000,  2.9530,  0.2785, -0.0478, -4.2912,  0.0000,  2.5013,  0.2780, -0.0541, -3.8164
      gCN-Ni-Pt,        gCN-Pt-X,  Pt bond length,  0.1393,  0.1376,  0.2716,  3.0767, -0.8069, -0.0468, -2.1944,  0.2694,  2.7655, -0.8222, -0.0504, -1.8175
 Pt bond length,       gCN-Ni-Pt,           CN-Pt,  0.1479,  0.1452,  0.0000,  2.7649,  0.1665, -0.0994, -4.3688,  0.0000,  3.0713,  0.1654, -0.0903, -4.6679
 Pt bond length,           CN-Pt,       gCN-Ni-Pt,  0.1454,  0.1426,  0.0000,  0.9284,  0.3077, -0.0974, -2.3039,  0.0000,  0.8947,  0.3085, -0.0993, -2.2608
      gCN-Ni-Pt,           CN-Pt,  Pt bond length,  0.1306,  0.1269,  0.3013,  0.9318, -0.8210, -0.0981, -0.0458,  0.3005,  0.9217, -0.8487, -0.0983,  0.0500
 Pt bond length,       gCN-Ni-Pt,  exp neg strain,  0.2696,  0.2631,  0.0000,  0.6833,  0.8783, -0.0942, -1.8953,  0.0000,  0.8974,  0.9444, -0.0748, -2.1665
 Pt bond length,  exp neg strain,       gCN-Ni-Pt,  0.2698,  0.2633,  0.0000,  1.5513,  0.0702, -0.3730, -2.5881,  0.0000,  1.3059,  0.0722, -0.4433, -2.3611
      gCN-Ni-Pt,  exp neg strain,  Pt bond length,  0.2692,  0.2627,  0.0724,  1.3919, -0.9347,  0.3883,  1.2925,  0.0795,  1.2044, -0.9554,  0.3790,  1.4744
 Pt bond length,       gCN-Ni-Pt,          strain,  0.2691,  0.2626,  1.0036,  0.1482, -4.6087, -0.3349, -3.2362,  1.0030,  0.2044, -4.7312, -0.2686, -3.2825
 Pt bond length,          strain,       gCN-Ni-Pt,  0.2694,  0.2629,  0.0918,  4.9993,  0.0701,  0.4093, -5.5852,  0.4088,  4.9990,  0.0720,  0.6040, -6.4480
      gCN-Ni-Pt,          strain,  Pt bond length,  0.2693,  0.2627,  0.0740,  1.0388, -0.6773, -0.0223,  0.4883,  0.0755,  1.0658, -0.7144,  0.0107,  0.5725
 Pt bond length,       gCN-Ni-Pt,  inverse strain,  0.2761,  0.2684,  0.0000,  0.2287, -0.0000, -0.1668, -0.5731,  0.0000,  0.6277, -0.0000, -0.1041, -0.9660
 Pt bond length,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.1987,  0.1973,  0.0000,  4.7522,  0.1122, -0.0659, -5.8078,  0.0000,  4.9712,  0.1090, -0.0619, -6.0030
 Pt bond length,       gCN-Pt-Pt,       gCN-Pt-Ni,  0.1961,  0.1945,  0.0000,  0.2635,  0.3501, -0.1870, -1.2089,  0.0000,  0.2236,  0.3454, -0.2007, -1.1419
      gCN-Pt-Ni,       gCN-Pt-Pt,  Pt bond length,  0.1864,  0.1841,  0.3383,  0.2944, -0.7875, -0.1793,  0.9282,  0.3320,  0.2656, -0.8208, -0.1868,  1.0754
 Pt bond length,       gCN-Pt-Ni,        gCN-Ni-X,  0.2588,  0.2533,  0.0000,  0.3621,  0.0154, -0.3857, -0.8165,  0.0000,  0.6239,  0.0162, -0.2517, -1.0767
 Pt bond length,        gCN-Ni-X,       gCN-Pt-Ni,  0.2585,  0.2529,  0.0000,  0.0058,  0.2082, -0.6601, -0.4825,  0.0000,  0.0066,  0.2062, -0.6362, -0.4740
      gCN-Pt-Ni,        gCN-Ni-X,  Pt bond length,  0.2547,  0.2486,  0.1995,  0.0033, -0.5715, -0.7470,  1.1082,  0.1960,  0.0045, -0.6108, -0.6736,  1.2272
 Pt bond length,       gCN-Pt-Ni,        gCN-Pt-X,  0.1986,  0.1971,  0.0000,  4.8695,  0.1125, -0.0436, -5.9306,  0.0000,  4.8436,  0.1093, -0.0432, -5.8808
 Pt bond length,        gCN-Pt-X,       gCN-Pt-Ni,  0.1978,  0.1962,  0.0000,  0.5640,  0.2276, -0.1127, -1.5124,  0.0000,  0.5175,  0.2250, -0.1168, -1.4417
      gCN-Pt-Ni,        gCN-Pt-X,  Pt bond length,  0.1881,  0.1859,  0.2118,  0.6671, -0.7862, -0.1034,  0.5445,  0.2076,  0.6567, -0.8223, -0.1026,  0.6766
 Pt bond length,       gCN-Pt-Ni,           CN-Pt,  0.2001,  0.1975,  0.0000,  4.8008,  0.0987, -0.0465, -5.9374,  0.0000,  4.8057,  0.0967, -0.0460, -5.9226
 Pt bond length,           CN-Pt,       gCN-Pt-Ni,  0.1975,  0.1951,  0.0000,  0.1713,  0.2453, -0.1812, -1.0906,  0.0000,  0.1720,  0.2436, -0.1789, -1.0777
      gCN-Pt-Ni,           CN-Pt,  Pt bond length,  0.1878,  0.1845,  0.2302,  0.1948, -0.7885, -0.1735,  1.0543,  0.2267,  0.2079, -0.8332, -0.1667,  1.1754
 Pt bond length,       gCN-Pt-Ni,  exp neg strain,  0.2555,  0.2494,  0.0000,  0.4908,  0.7720, -0.3134, -1.7035,  0.0000,  0.7522,  0.8378, -0.2197, -2.0237
 Pt bond length,  exp neg strain,       gCN-Pt-Ni,  0.2559,  0.2497,  0.0000,  1.2977,  0.2079, -0.3870, -2.3719,  0.0000,  1.3144,  0.2047, -0.4068, -2.4233
      gCN-Pt-Ni,  exp neg strain,  Pt bond length,  0.2555,  0.2492,  0.2105,  1.3248, -0.8364,  0.3843,  0.9377,  0.2055,  1.0091, -0.8190,  0.3688,  1.1075
 Pt bond length,       gCN-Pt-Ni,          strain,  0.2552,  0.2491,  1.0003,  0.4192, -4.3630, -0.3516, -3.6059,  0.9983,  0.7407, -4.4847, -0.2219, -3.9176
 Pt bond length,          strain,       gCN-Pt-Ni,  0.2556,  0.2493,  0.0001,  4.7544,  0.2072,  0.3282, -5.2128,  0.0203,  4.9995,  0.2037,  0.3518, -5.5015
      gCN-Pt-Ni,          strain,  Pt bond length,  0.2556,  0.2493,  0.2078,  1.0573, -0.5727,  0.0081,  0.0588,  0.2035,  1.0621, -0.6243,  0.0026,  0.2093
 Pt bond length,       gCN-Pt-Ni,  inverse strain,  0.2594,  0.2541,  0.0000,  0.6998, -0.0000, -0.2377, -1.1592,  0.0000,  0.3496, -0.0000, -0.3934, -0.7840
 Pt bond length,       gCN-Pt-Pt,        gCN-Ni-X,  0.1633,  0.1624,  0.0000,  4.9996,  0.2256, -0.0324, -6.2980,  0.0000,  4.9942,  0.2269, -0.0322, -6.2819
 Pt bond length,        gCN-Ni-X,       gCN-Pt-Pt,  0.1626,  0.1619,  0.0000,  4.9999,  0.1879, -0.0420, -6.3451,  0.0000,  4.9999,  0.1859, -0.0422, -6.3331
      gCN-Pt-Pt,        gCN-Ni-X,  Pt bond length,  0.1492,  0.1481,  0.1915,  5.0000, -0.8302, -0.0414, -4.0645,  0.1891,  5.0000, -0.8531, -0.0414, -3.9852
 Pt bond length,       gCN-Pt-Pt,        gCN-Pt-X,  0.1958,  0.1943,  0.0000,  3.6549,  0.3517,  0.0984, -4.5310,  0.0000,  3.6058,  0.3471,  0.0997, -4.4565
 Pt bond length,        gCN-Pt-X,       gCN-Pt-Pt,  0.1977,  0.1962,  0.0000,  4.7650, -0.2272, -0.0542, -5.6410,  0.0000,  4.6800, -0.2247, -0.0543, -5.5350
      gCN-Pt-Pt,        gCN-Pt-X,  Pt bond length,  0.2125,  0.2098,  0.0000,  4.2060, -0.9396, -0.0245, -2.4790,  0.0000,  4.3372, -0.9867, -0.0233, -2.4591
 Pt bond length,       gCN-Pt-Pt,           CN-Pt,  0.2137,  0.2105,  0.0000,  1.8305,  0.2360,  0.1813, -2.7138,  0.0000,  1.9267,  0.2374,  0.1682, -2.8114
 Pt bond length,           CN-Pt,       gCN-Pt-Pt,  0.2148,  0.2117,  0.0000,  1.6083, -0.1496, -0.0834, -2.4551,  0.0000,  1.7774, -0.1538, -0.0784, -2.6230
      gCN-Pt-Pt,           CN-Pt,  Pt bond length,  0.2161,  0.2126,  0.0000,  1.0436, -0.9473, -0.0643,  0.7199,  0.0000,  1.8068, -1.0042, -0.0419,  0.0997
 Pt bond length,       gCN-Pt-Pt,  exp neg strain,  0.2381,  0.2348,  0.4904,  4.9996,  1.9735, -0.0164, -8.9776,  0.0000,  2.9871,  1.3739, -0.0252, -4.9837
 Pt bond length,  exp neg strain,       gCN-Pt-Pt,  0.2381,  0.2348,  0.0000,  1.3195,  0.0880, -0.5574, -2.9720,  0.0000,  1.2740,  0.0847, -0.5889, -2.9397
      gCN-Pt-Pt,  exp neg strain,  Pt bond length,  0.2381,  0.2348,  0.0878,  2.3637, -0.0444, -0.3631, -3.9429,  0.0841,  2.0314, -0.3915, -0.3032, -2.3139
 Pt bond length,       gCN-Pt-Pt,          strain,  0.2383,  0.2349,  0.9470,  4.7161, -5.2160, -0.0171, -7.9674,  0.9485,  4.7933, -5.3585, -0.0162, -8.0252
 Pt bond length,          strain,       gCN-Pt-Pt,  0.2380,  0.2347,  1.3758,  5.0000,  0.0880,  1.2759, -9.4514,  0.8735,  4.5251,  0.0844,  1.1397, -7.5683
      gCN-Pt-Pt,          strain,  Pt bond length,  0.2380,  0.2347,  0.0881,  4.9992,  1.4049,  1.2911, -9.5309,  0.0844,  4.5344,  0.9121,  1.1605, -7.6839
 Pt bond length,       gCN-Pt-Pt,  inverse strain,  0.2500,  0.2472,  0.0000,  1.2423, -0.0000, -0.0497, -1.8530,  0.0000,  1.1914, -0.0000, -0.0503, -1.7790
 Pt bond length,        gCN-Ni-X,        gCN-Pt-X,  0.1303,  0.1307,  0.0000,  4.9998,  0.1964, -0.0373, -6.5211,  0.0000,  4.9835,  0.1941, -0.0375, -6.4901
 Pt bond length,        gCN-Pt-X,        gCN-Ni-X,  0.1308,  0.1309,  0.0000,  4.7331,  0.1987, -0.0347, -6.1819,  0.0000,  4.5933,  0.1991, -0.0353, -6.0280
       gCN-Ni-X,        gCN-Pt-X,  Pt bond length,  0.1171,  0.1170,  0.1934,  5.0000, -0.7480, -0.0334, -4.3875,  0.1929,  5.0000, -0.7655, -0.0330, -4.3225
 Pt bond length,        gCN-Ni-X,           CN-Pt,  0.1220,  0.1223,  0.0000,  4.9441,  0.1833, -0.0410, -6.6715,  0.0000,  4.9856,  0.1811, -0.0406, -6.6957
 Pt bond length,           CN-Pt,        gCN-Ni-X,  0.1215,  0.1214,  0.0000,  4.1354,  0.2178, -0.0355, -5.7596,  0.0000,  3.6921,  0.2175, -0.0386, -5.2933
       gCN-Ni-X,           CN-Pt,  Pt bond length,  0.1062,  0.1053,  0.2127,  4.5961, -0.7576, -0.0328, -4.1396,  0.2114,  3.8585, -0.7908, -0.0375, -3.2794
 Pt bond length,        gCN-Ni-X,  exp neg strain,  0.2693,  0.2629,  0.0001,  1.1191,  0.8557, -0.0381, -2.3064,  0.0001,  1.0686,  0.9270, -0.0404, -2.3171
 Pt bond length,  exp neg strain,        gCN-Ni-X,  0.2694,  0.2631,  0.0000,  3.1969,  0.0456, -0.2113, -4.2818,  0.0000,  1.3075,  0.0467, -0.4362, -2.3463
       gCN-Ni-X,  exp neg strain,  Pt bond length,  0.2688,  0.2624,  0.0469,  1.2451, -0.8893,  0.3772,  1.2601,  0.0497,  1.1190, -0.9189,  0.3713,  1.4315
 Pt bond length,        gCN-Ni-X,          strain,  0.2689,  0.2625,  0.9959,  0.8430, -4.5380, -0.0497, -3.9110,  0.9723,  2.6555, -4.6046, -0.0170, -5.6495
 Pt bond length,          strain,        gCN-Ni-X,  0.2690,  0.2626,  0.0002,  4.9992,  0.0457,  0.3521, -5.3308,  0.0000,  2.4938,  0.0466,  0.7575, -2.8154
       gCN-Ni-X,          strain,  Pt bond length,  0.2689,  0.2625,  0.0480,  1.0562, -0.6367, -0.0023,  0.3617,  0.0482,  1.0548, -0.6734,  0.0205,  0.4741
 Pt bond length,        gCN-Ni-X,  inverse strain,  0.2738,  0.2680,  0.0000,  0.6888, -0.0000, -0.0597, -1.0312,  0.0000,  0.7375, -0.0000, -0.0600, -1.0718
 Pt bond length,        gCN-Pt-X,           CN-Pt,  0.2248,  0.2231,  0.0000,  4.2952, -0.0103, -0.0253, -5.1269,  0.0000,  3.9807, -0.0005, -0.0243, -4.8036
 Pt bond length,           CN-Pt,        gCN-Pt-X,  0.2239,  0.2231,  0.0000,  1.1212,  0.1188,  1.1188, -0.9158,  0.0000,  0.9017,  0.1139,  0.0052, -1.7502
       gCN-Pt-X,           CN-Pt,  Pt bond length,  0.2124,  0.2098,  0.1260,  3.3069, -0.9383,  0.0026, -1.6072,  0.1063,  3.1193, -0.9888, -0.0022, -1.2707
 Pt bond length,        gCN-Pt-X,  exp neg strain,  0.2116,  0.2091,  2.3445,  4.9998,  4.4986, -0.0215, -16.8289,  2.1352,  4.9510,  4.2889, -0.0211, -15.9703
 Pt bond length,  exp neg strain,        gCN-Pt-X,  0.2117,  0.2092,  0.9932,  3.2669,  0.1193, -0.4918, -8.9829,  0.8656,  3.2673,  0.1162, -0.4797, -8.5430
       gCN-Pt-X,  exp neg strain,  Pt bond length,  0.2117,  0.2092,  0.1193,  3.1711,  0.9798, -0.4993, -8.8286,  0.1162,  3.0858,  0.8415, -0.4940, -8.2553
 Pt bond length,        gCN-Pt-X,          strain,  0.2125,  0.2098,  0.9502,  4.6606, -5.1970, -0.0224, -8.1332,  0.9440,  4.7214, -5.3094, -0.0216, -8.1547
 Pt bond length,          strain,        gCN-Pt-X,  0.2115,  0.2091,  2.4661,  4.9996,  0.1196,  1.8661, -12.6925,  2.3364,  4.9998,  0.1164,  1.8269, -12.3109
       gCN-Pt-X,          strain,  Pt bond length,  0.2115,  0.2091,  0.1197,  4.9992,  2.5137,  1.8893, -12.8237,  0.1165,  5.0000,  2.3833,  1.8522, -12.4406
 Pt bond length,        gCN-Pt-X,  inverse strain,  0.2251,  0.2233,  0.0000,  1.1689, -0.0000, -0.0669, -1.9637,  0.0000,  1.1058, -0.0000, -0.0687, -1.8780
 Pt bond length,           CN-Pt,  exp neg strain,  0.2153,  0.2120,  2.1479,  1.2905,  4.2402, -0.0561, -12.3122,  2.0047,  1.9730,  4.1344, -0.0399, -12.4993
 Pt bond length,  exp neg strain,           CN-Pt,  0.2157,  0.2122,  0.9869,  3.2576,  0.1028, -0.4927, -9.0116,  0.8448,  3.3298,  0.1007, -0.4728, -8.6100
          CN-Pt,  exp neg strain,  Pt bond length,  0.2157,  0.2122,  0.1028,  3.1423,  0.9709, -0.5018, -8.8262,  0.1007,  2.9595,  0.7948, -0.5024, -8.0203
 Pt bond length,           CN-Pt,          strain,  0.2161,  0.2126,  0.9960,  0.9118, -5.3443, -0.0706, -4.4832,  0.9911,  1.3291, -5.4873, -0.0531, -4.8926
 Pt bond length,          strain,           CN-Pt,  0.2156,  0.2121,  2.4621,  4.9999,  0.1030,  1.8654, -12.7389,  2.3103,  5.0000,  0.1010,  1.8205, -12.2992
          CN-Pt,          strain,  Pt bond length,  0.2156,  0.2121,  0.1031,  4.9996,  2.5036,  1.8869, -12.8534,  0.1010,  4.9993,  2.3566,  1.8442, -12.4264
 Pt bond length,           CN-Pt,  inverse strain,  0.2284,  0.2261,  0.0000,  0.9166, -0.0000, -0.0682, -1.7391,  0.0000,  1.3134, -0.0000, -0.0516, -2.1392
 Pt bond length,  exp neg strain,          strain,  0.2735,  0.2673,  0.9958,  1.0003, -5.2835,  0.3645, -3.7146,  0.9956,  1.0018, -5.4471,  0.3634, -3.7041
 Pt bond length,          strain,  exp neg strain,  0.2742,  0.2680,  0.8046,  1.4351,  1.3430,  1.0108, -5.2756,  0.7645,  1.3730,  1.4119,  0.9950, -5.1608
 exp neg strain,          strain,  Pt bond length,  0.2738,  0.2674,  0.5280,  1.0064, -0.3469, -0.0026, -0.8630,  0.2651,  1.0061, -0.5942,  0.0044,  0.0920
 Pt bond length,  exp neg strain,  inverse strain,  0.2741,  0.2741,  0.0000,  1.1899, -0.0000, -0.4813, -2.2105,  0.0000,  0.9318, -0.0000,  48.0194, -0.2808
 Pt bond length,          strain,  inverse strain,  0.2737,  0.2674,  0.3521,  4.9999, -0.0000,  0.5805, -6.2507,  0.3826,  5.0000, -0.0000,  0.6250, -6.3234
   surface curv,      chemSROP11,      chemSROP12,  0.2794,  0.2739,  0.0000,  1.0830, -0.0675, -0.0396, -1.3720,  0.0000,  0.0183, -0.0243, -3.2221, -0.3005
   surface curv,      chemSROP12,      chemSROP11,  0.2794,  0.2741,  0.0000,  1.5651,  0.0435,  0.0412, -1.8542,  0.0000,  1.2570,  0.0572,  0.0178, -1.5373
     chemSROP11,      chemSROP12,    surface curv,  0.2727,  0.2683,  0.0247,  1.7823, -3.3309,  0.0349, -2.0205,  0.0370,  1.0828, -3.1137,  0.0083, -1.3160
   surface curv,      chemSROP11,      chemSROP22,  0.2794,  0.2741,  0.0000,  0.9987, -0.0338, -0.0096, -1.2877,  0.0000,  0.5507, -0.0111, -0.0862, -0.8310
   surface curv,      chemSROP22,      chemSROP11,  0.2794,  0.2741,  0.0000,  1.6025,  0.0105,  0.0206, -1.8915,  0.0000,  1.1540,  0.0460,  0.0095, -1.4342
     chemSROP11,      chemSROP22,    surface curv,  0.2727,  0.2683,  0.0000,  1.2075, -3.3295,  0.0245, -1.4458,  0.0324,  1.0236, -3.1137,  0.0045, -1.2568
   surface curv,      chemSROP11,       gCN-Ni-Ni,  0.2749,  0.2695,  0.0000,  0.9985,  0.0991, -0.0005, -1.3221,  0.0000,  0.9400,  0.1005, -0.0205, -1.2540
   surface curv,       gCN-Ni-Ni,      chemSROP11,  0.2750,  0.2695,  0.0000,  4.5153,  0.0007, -0.0214, -4.8383,  0.0000,  4.4790,  0.0193, -0.0218, -4.7925
     chemSROP11,       gCN-Ni-Ni,    surface curv,  0.2681,  0.2639,  0.0000,  4.5726, -3.3350, -0.0210, -4.8446,  0.0000,  2.6157, -3.0523, -0.0356, -2.8816
   surface curv,      chemSROP11,       gCN-Ni-Pt,  0.2742,  0.2683,  0.0000,  1.5726,  0.0779, -0.0287, -1.9188,  0.0000,  0.6719,  0.0811, -0.0863, -1.0115
   surface curv,       gCN-Ni-Pt,      chemSROP11,  0.2741,  0.2682,  0.0000,  0.2562,  0.0451, -0.2387, -0.5987,  0.0000,  0.3901,  0.0574, -0.1749, -0.7270
     chemSROP11,       gCN-Ni-Pt,    surface curv,  0.2673,  0.2624,  0.0262,  0.3681, -3.3455, -0.1782, -0.6608,  0.0368,  0.6155, -3.0797, -0.1163, -0.9060
   surface curv,      chemSROP11,       gCN-Pt-Ni,  0.2595,  0.2538,  0.0000,  1.4148,  0.2197,  0.0276, -1.8905,  0.0000,  1.1799,  0.2175,  0.0258, -1.6459
   surface curv,       gCN-Pt-Ni,      chemSROP11,  0.2592,  0.2538,  0.0000,  0.5100, -0.0455, -0.3177, -0.9650,  0.0000,  1.0595, -0.0333, -0.1738, -1.5138
     chemSROP11,       gCN-Pt-Ni,    surface curv,  0.2536,  0.2493,  0.0000,  0.6623, -2.9674, -0.2509, -1.0692,  0.0000,  1.6463, -2.6632, -0.1135, -2.0563
   surface curv,      chemSROP11,       gCN-Pt-Pt,  0.2488,  0.2458,  0.0000,  0.0898,  0.0820, -1.3194, -0.7401,  0.0000,  0.0455,  0.0787, -2.8208, -0.6759
   surface curv,       gCN-Pt-Pt,      chemSROP11,  0.2490,  0.2466,  0.0000,  4.6048,  0.1146, -0.0165, -5.2406,  0.0000,  4.4689,  0.1121, -0.0162, -5.0808
     chemSROP11,       gCN-Pt-Pt,    surface curv,  0.2463,  0.2440,  0.0991,  4.9474, -2.0409, -0.0146, -5.5332,  0.0958,  4.7133, -1.9921, -0.0146, -5.2782
   surface curv,      chemSROP11,        gCN-Ni-X,  0.2737,  0.2679,  0.0000,  1.1568,  0.0511, -0.0186, -1.5010,  0.0000,  0.7897,  0.0528, -0.0478, -1.1262
   surface curv,        gCN-Ni-X,      chemSROP11,  0.2737,  0.2679,  0.0000,  1.6138,  0.0219, -0.0301, -1.9570,  0.0000,  2.8933,  0.0371, -0.0177, -3.2292
     chemSROP11,        gCN-Ni-X,    surface curv,  0.2668,  0.2622,  0.0028,  2.3562, -3.3487, -0.0210, -2.6488,  0.0170,  3.6139, -3.0609, -0.0140, -3.9026
   surface curv,      chemSROP11,        gCN-Pt-X,  0.2242,  0.2220,  0.0000,  0.0693,  0.1127, -1.4778, -0.9494,  0.0000,  0.0374,  0.1098, -2.9293, -0.8973
   surface curv,        gCN-Pt-X,      chemSROP11,  0.2244,  0.2228,  0.0000,  4.3581,  0.0965, -0.0230, -5.2063,  0.0000,  4.2167,  0.0895, -0.0230, -5.0423
     chemSROP11,        gCN-Pt-X,    surface curv,  0.2232,  0.2216,  0.0873,  4.7061, -1.3321, -0.0208, -5.5180,  0.0800,  4.9415, -1.2806, -0.0194, -5.7351
   surface curv,      chemSROP11,           CN-Pt,  0.2283,  0.2254,  0.0000,  0.0660,  0.0965, -1.4573, -0.9960,  0.0000,  0.0350,  0.0944, -2.9803, -0.9467
   surface curv,           CN-Pt,      chemSROP11,  0.2281,  0.2259,  0.0000,  0.9610,  0.0891, -0.0661, -1.7874,  0.0000,  1.3497,  0.0838, -0.0506, -2.1775
     chemSROP11,           CN-Pt,    surface curv,  0.2245,  0.2226,  0.0750,  0.9224, -2.2337, -0.0665, -1.6968,  0.0686,  1.4983, -2.1599, -0.0457, -2.2845
   surface curv,      chemSROP11,  exp neg strain,  0.2739,  0.2676,  0.0000,  1.2003,  0.9673, -0.0280, -2.4511,  0.0000,  0.0174,  1.0392, -2.8665, -1.3301
   surface curv,  exp neg strain,      chemSROP11,  0.2740,  0.2677,  0.0000,  4.3130,  0.0344, -0.1836, -5.4660,  0.0000,  4.2654,  0.0496, -0.1980, -5.4718
     chemSROP11,  exp neg strain,    surface curv,  0.2668,  0.2616,  0.0144,  4.5665, -3.4246, -0.1799, -5.6981,  0.0282,  4.9981, -3.1584, -0.1754, -6.1806
   surface curv,      chemSROP11,          strain,  0.2736,  0.2672,  0.0000,  1.3129, -2.0096, -0.0257, -1.5944,  0.0000,  0.0176, -2.1508, -2.8570, -0.2891
   surface curv,          strain,      chemSROP11,  0.2736,  0.2673,  0.0000,  4.9997,  0.0342,  0.3973, -5.2816,  0.0000,  4.9996,  0.0499,  0.4258, -5.2702
     chemSROP11,          strain,    surface curv,  0.2664,  0.2612,  0.0144,  4.9999, -3.4166,  0.4068, -5.2294,  0.0286,  4.9987, -3.1555,  0.4275, -5.2215
   surface curv,      chemSROP11,  inverse strain,  0.2795,  0.2738,  0.0000,  1.0293, -0.0000, -0.0450, -1.3195,  0.0000,  0.0198, -0.0000, -3.1316, -0.3023
   surface curv,      chemSROP12,      chemSROP22,  0.2794,  0.2741,  0.0000,  1.2229, -0.0420, -0.0125, -1.5118,  0.0000,  1.9948, -0.0524, -0.0393, -2.2750
   surface curv,      chemSROP22,      chemSROP12,  0.2794,  0.2741,  0.0000,  1.3563,  0.0111,  0.0287, -1.6453,  0.0000,  1.9487,  0.0810,  0.0266, -2.2290
     chemSROP12,      chemSROP22,    surface curv,  0.2727,  0.2683,  0.0001,  1.6099, -3.3294,  0.0185, -1.8482,  0.0609,  2.1662, -3.1146,  0.0163, -2.3995
   surface curv,      chemSROP12,       gCN-Ni-Ni,  0.2749,  0.2695,  0.0000,  1.1233,  0.0988,  0.0047, -1.4467,  0.0000,  1.9297,  0.1025, -0.0171, -2.2450
   surface curv,       gCN-Ni-Ni,      chemSROP12,  0.2750,  0.2695,  0.0000,  4.5465, -0.0061, -0.0212, -4.8693,  0.0000,  4.4395,  0.0335, -0.0224, -4.7543
     chemSROP12,       gCN-Ni-Ni,    surface curv,  0.2681,  0.2638,  0.0000,  4.8132, -3.3351, -0.0200, -5.0852,  0.0469,  4.8370, -3.0635, -0.0201, -5.1046
